category,elevation,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon
Cover_Type4,2127,138,65,913.9687831359915,120.87788674980402,3268.973319795681,196,117
Cover_Type5,1063,177,12,711.9450480730738,258.5205643437803,3892.010223974474,218,135
Cover_Type6,1843,250,9,569.9670273764059,87.19747178256512,4481.403488871874,21,161
Cover_Type7,1021,10,27,825.3074781312607,-27.022464014589787,90.24724255572073,231,73
Cover_Type1,1625,180,70,212.86762596480548,55.345047265291214,1273.7131796837784,209,142
Cover_Type2,2326,94,87,63.83365617576055,-23.814186174422503,412.887869049795,158,224
Cover_Type3,1601,73,61,739.149129350204,284.5231334678829,220.48022418422624,14,142
Cover_Type4,2090,347,43,623.6879289858043,58.5130020044744,1603.140199063113,235,90
Cover_Type5,2949,142,24,489.2443908639252,204.56848116591573,1755.872862135293,180,124
Cover_Type6,1709,165,80,609.596783410525,136.545483302325,1067.78810919635,57,42
Cover_Type7,1964,171,69,119.03099659341387,22.28649603202939,6939.74138585967,176,168
Cover_Type1,2280,194,77,499.04493134841323,90.95687977969646,6952.439625662286,153,43
Cover_Type2,1494,270,6,77.56810742244124,257.07168132066727,4528.882159243571,137,65
Cover_Type3,2606,222,20,520.619571034098,165.5368753708899,1149.8142011421733,234,151
Cover_Type4,1564,37,45,386.49568115454167,198.06846221908927,6997.280021227663,83,188
Cover_Type5,2836,322,36,675.6742014691699,-63.897538371384144,6701.342603292316,124,30
Cover_Type6,2119,309,47,57.514934457838535,259.357728343457,6877.389220438665,231,150
Cover_Type7,2700,166,13,736.8481736276299,-61.90938642248511,465.34132309956476,201,156
Cover_Type1,2159,64,21,604.3036661616061,21.98796020820737,3530.92907921155,152,44
Cover_Type2,2919,14,39,792.5443747157697,50.964213348925114,1962.1413865156937,240,153
Cover_Type3,2284,301,4,212.2048480331432,50.817983131855726,4736.337595955236,116,218
Cover_Type4,1968,200,11,75.63710108003579,290.06298314779997,1390.9499394637533,147,250
Cover_Type5,1080,348,50,19.38583205989562,-76.33739616721869,4386.77933402732,107,174
Cover_Type6,1815,103,84,525.9189149264712,46.01906966418028,6213.425892330473,55,19
Cover_Type7,2545,85,39,146.22226149844937,-50.3922482021153,5622.03187594004,13,130
Cover_Type1,2815,104,33,533.6289395359345,-98.31663835793734,1760.4274386235047,246,73
Cover_Type2,2625,280,31,952.5897394279018,166.02062601596117,1800.3553086786997,235,70
Cover_Type3,2079,351,11,936.5823051368352,-88.7616716325283,3167.514585335739,141,77
Cover_Type4,1353,190,53,539.4081134109292,-26.031296513974667,1715.1818785367068,23,97
Cover_Type5,2565,47,4,879.5048007697333,114.04704181477427,3404.79446453345,118,93
Cover_Type6,2656,321,29,600.4444651191588,-87.13511377573013,4916.182469772408,234,36
Cover_Type7,2688,285,4,356.0936418536585,-69.4847765378654,4283.449569293996,155,201
Cover_Type1,2668,185,79,764.9620063572656,-19.842112343758345,6104.572683324106,103,91
Cover_Type2,1966,249,53,938.4422963431571,14.663773495703936,5646.128418688197,197,176
Cover_Type3,2893,61,89,463.30699005909264,154.5414863154292,6041.240911175031,183,67
Cover_Type4,1497,93,71,291.91792281297967,241.57084384933114,5919.999656497035,22,104
Cover_Type5,1663,144,33,108.47742394567467,-25.11934321373701,2309.7059954083525,166,33
Cover_Type6,1145,71,17,52.61287832958624,-6.417741999030113,3366.877177237533,69,184
Cover_Type7,2688,329,89,674.0082803415135,272.1533161588013,336.30815031169914,39,59
Cover_Type1,2564,192,32,227.9571869529318,238.2070784457028,6620.708817781648,103,129
Cover_Type2,1369,215,48,154.79150335956365,269.9630532413721,4996.4663368395995,105,171
Cover_Type3,2260,248,25,764.6820027839858,290.84804533049464,1486.4822129178792,5,215
Cover_Type4,2478,265,16,486.4811604786664,29.92329904809594,6705.765245588962,237,163
Cover_Type5,2353,84,88,219.34819575375877,-43.91037942841649,6275.472698589321,192,154
Cover_Type6,1907,293,49,269.4884556941688,52.14060600847006,5036.890434069792,207,169
Cover_Type7,1329,81,1,165.5127894973848,-8.862626645714045,4858.746903815772,38,242
Cover_Type1,2719,359,87,319.92490406148136,172.87194784730673,6342.887892795261,46,181
Cover_Type2,2824,132,21,528.1143647462595,43.128885701298714,3357.9191288514994,112,74
Cover_Type3,1029,215,33,49.35937036573887,-43.67837579920888,2156.9597905124538,167,14
Cover_Type4,1494,298,29,968.0387980134692,-63.08531863614917,2331.202426523436,175,109
Cover_Type5,1901,64,20,349.8685730865691,204.5647262595594,4020.2287411801517,243,117
Cover_Type6,2622,107,88,621.1040666366462,135.2397478185594,214.28134275064804,138,43
Cover_Type7,1882,315,16,536.7375439468306,280.89762115851045,2449.8800787162036,85,60
Cover_Type1,2268,226,13,527.3940074585844,80.58788739144802,6675.556630852632,160,140
Cover_Type2,2623,309,54,632.5055118103046,180.1152496598661,2075.8344368007965,135,45
Cover_Type3,1807,99,21,917.8885445080232,-51.63855692371726,4118.025468293112,153,170
Cover_Type4,1357,205,38,536.9176923485938,-65.17967758700252,3123.611459966516,146,64
Cover_Type5,2584,146,47,301.5170063774567,80.71995554491878,3292.994171734201,205,154
Cover_Type6,2142,97,89,684.4498743545264,96.22493367642164,1417.667431305861,247,188
Cover_Type7,1553,10,42,7.945523280650377,158.1831551156938,4715.568223888986,180,202
Cover_Type1,2611,114,73,190.04048078274354,279.6991089358926,1935.4514737138525,186,201
Cover_Type2,2716,135,1,462.71024827472866,172.01391607522964,2736.717624142766,185,120
Cover_Type3,2026,69,40,243.4784441322554,-5.011903215199709,5799.348766668234,50,80
Cover_Type4,1096,235,16,737.956968100043,226.82563150301576,6498.9781524688005,133,221
Cover_Type5,2944,348,17,917.531390566146,243.43894682824612,2915.0575874310452,125,112
Cover_Type6,1289,241,60,243.77555760066025,-8.708062022924423,6119.103190540802,93,160
Cover_Type7,1726,34,19,387.1430273842998,185.49282401800156,3057.2183850153815,162,35
Cover_Type1,1486,238,60,977.5656294866931,246.93354293704033,547.1643430953845,47,182
Cover_Type2,1248,236,25,939.3558358836453,-65.15686046332121,4721.450295089977,65,213
Cover_Type3,1186,32,8,297.39850506046787,155.24198841303587,5002.025946418755,108,251
Cover_Type4,1703,269,9,627.1587314547505,126.4649354852736,5064.601594300242,110,51
Cover_Type5,2205,235,69,416.72907261992805,168.74510077759624,59.83861296460964,165,154
Cover_Type6,1683,261,21,82.97332309396006,198.50062346085906,6444.471604762599,217,239
Cover_Type7,2176,257,80,420.00010729418136,-94.51353698968887,2429.305837648455,6,112
Cover_Type1,2460,126,14,901.7109463089146,87.45290022343397,2618.2743172019254,205,14
Cover_Type2,1112,235,17,101.54994792933576,-36.78456535562873,3902.835743627511,87,191
Cover_Type3,1567,115,71,810.7158395140432,223.20727407932281,5056.851491256151,99,123
Cover_Type4,1400,205,38,452.3009653543122,232.64816151931882,4529.650443449616,236,251
Cover_Type5,1176,55,10,554.5213282010518,-54.02279915288091,1431.9023128517438,87,21
Cover_Type6,1858,51,74,763.783578612376,78.4039500169456,6501.6377422034275,75,118
Cover_Type7,2368,320,44,131.47190022701398,270.61615427955985,5268.94560553669,90,56
Cover_Type1,2538,47,36,478.5863897064701,222.1055560745299,1996.0136381806806,140,170
Cover_Type2,1298,48,2,440.00329266279005,-34.153462667018175,6167.267272742465,221,142
Cover_Type3,2896,226,11,825.5005019849632,97.63698121532798,6345.787563909311,214,243
Cover_Type4,2519,292,69,633.4753849129193,119.47955712676048,789.5265844350215,212,191
Cover_Type5,2328,256,21,38.04246798437089,220.44004751369357,19.167712330585346,38,128
Cover_Type6,2501,242,75,114.60027085850015,194.3621840327978,5050.849893498467,125,71
Cover_Type7,2995,255,34,765.8805865249597,293.96127965301275,6037.336832729401,231,50
Cover_Type1,2405,73,48,495.54393535736017,33.933570981025696,6601.141588116996,147,42
Cover_Type2,1520,327,90,838.5845767175779,121.54050013050437,5368.60123883537,194,57
Cover_Type3,1808,158,73,892.8139908763114,55.93674806877971,896.1133891732898,74,96
Cover_Type4,2904,310,45,804.9249820183031,136.02123763412237,3234.996116552502,85,109
Cover_Type5,2890,1,8,106.0385740052443,130.70837268605828,2145.4643954611383,237,217
Cover_Type6,2974,353,71,285.63267261814326,273.7251216545701,2455.1448268983513,241,127
Cover_Type7,2337,6,82,641.7151345270686,112.04164000228047,2566.0641580666415,37,107
Cover_Type1,1134,260,41,466.28098360286094,222.65891497954726,4713.572302476037,54,140
Cover_Type2,2301,90,31,791.4972884431481,50.627223029732704,6864.057366689201,175,69
Cover_Type3,1945,294,45,270.62535472773015,43.139788042753935,162.72458068374544,54,1
Cover_Type4,2797,35,1,495.5980657530017,-84.71199432387948,650.2649332394358,70,153
Cover_Type5,2802,71,18,71.41297802655026,-26.863193791359663,338.7742956648581,90,142
Cover_Type6,2704,59,42,484.49151529720984,291.1812460049987,4598.493379344232,40,148
Cover_Type7,2142,46,77,652.5063567797188,45.03223579376936,6139.73782064626,139,251
Cover_Type1,2422,89,21,13.46983321919106,155.9342778287828,3764.3632890596054,149,195
Cover_Type2,2088,152,63,518.4104523712303,58.946245815604925,2420.8945905047003,36,153
Cover_Type3,1566,38,57,987.3855193180498,-89.41828245297074,5131.333130106097,75,248
Cover_Type4,1426,247,32,817.1074953000061,-91.42974019050598,3435.0387198505923,250,224
Cover_Type5,2742,7,85,99.72670834045857,-36.014687083661556,2048.2409225897864,246,197
Cover_Type6,1713,297,69,124.12074962025508,68.99506039917469,6185.161498898873,157,188
Cover_Type7,1724,25,63,45.52623749058694,4.047638084739447,5174.127688542241,61,114
Cover_Type1,1649,196,9,440.31670984230004,-42.78698470443487,460.2415668028407,243,110
Cover_Type2,2676,294,27,135.16190845728852,219.03878496959805,4481.596941401251,228,105
Cover_Type3,1749,193,77,666.8379138263408,-49.14617221802473,3632.7890476419125,235,15
Cover_Type4,1197,254,9,664.7702813893557,273.5543707385659,4628.164932847954,239,188
Cover_Type5,1329,128,53,784.7843615799211,106.62362985312939,5461.0546931140125,93,234
Cover_Type6,1205,59,69,410.0159257191699,173.28535225242376,4216.08898888831,23,122
Cover_Type7,1315,14,53,631.9438322854694,22.006721422076225,1840.9188312874176,182,147
Cover_Type1,1053,123,23,184.7894951386843,270.866147428751,1174.4959397064522,219,48
Cover_Type2,1987,192,13,978.653165914584,73.85314842686057,1196.3990410764236,130,74
Cover_Type3,1174,209,9,776.1115806631278,-29.09252941608429,6461.455344527261,245,241
Cover_Type4,1640,133,81,307.2078942635562,254.78267464786768,3251.874709189171,67,137
Cover_Type5,1564,304,10,713.0652256498579,114.525658916682,4671.796961009735,234,158
Cover_Type6,1226,18,26,59.666501676430926,204.27352413535118,2683.6050499337725,104,253
Cover_Type7,2375,360,22,981.1628709638026,-30.72766112163663,256.48197081289254,61,35
Cover_Type1,1798,162,53,847.1703876839019,-6.462272629141808,3993.9420031805057,121,7
Cover_Type2,2940,272,50,723.8948567793705,93.25424935668707,2697.943331696093,191,250
Cover_Type3,2070,132,48,658.3402783649508,-64.31406047195196,4474.780994422734,14,123
Cover_Type4,1923,144,61,406.3017610430252,-32.82573325559497,3189.7849341207184,138,75
Cover_Type5,1145,350,23,162.5755731568206,25.32416395843029,3054.1156957275234,80,88
Cover_Type6,2203,347,33,615.2335999808274,249.95863670483232,4079.2279217159376,9,79
Cover_Type7,2329,233,14,685.666742609581,224.97294722124934,6422.002860927023,238,34
Cover_Type1,2181,337,75,129.1730250918772,5.850569903850555,4955.516665298026,23,3
Cover_Type2,2468,332,48,35.19702799548395,48.40157879516482,953.0074467689265,225,252
Cover_Type3,1763,186,42,284.7536901347339,174.67186180874705,6100.098676613066,147,164
Cover_Type4,1082,352,23,624.6577848761808,254.8455930314958,4700.071131931385,140,123
Cover_Type5,2817,58,6,321.1578083075583,131.03708298876882,6647.056634132052,146,192
Cover_Type6,1731,218,36,249.5171825129073,270.6829464994371,2455.3249152284116,81,254
Cover_Type7,2915,341,21,666.9449813908432,-80.53471017628908,5002.87126583932,211,5
Cover_Type1,1779,137,47,389.5849764579907,47.31221795082092,2941.8587094047107,185,75
Cover_Type2,1926,319,3,504.8175748072099,196.45781787112355,5288.36696319771,88,108
Cover_Type3,2285,29,69,962.1485042548738,177.5503714568913,1368.058755911421,251,104
Cover_Type4,2183,14,53,922.6053283372894,-23.924198746681213,4061.1747168304864,131,160
Cover_Type5,2234,130,87,421.7232898166403,226.22092720121145,5284.390862130793,223,171
Cover_Type6,2338,194,12,854.7141041592695,269.9984526261687,2475.3798314305022,145,27
Cover_Type7,2785,334,15,559.6109835368115,53.67976129055023,6555.777891506674,193,51
Cover_Type1,2078,232,13,961.0176639291458,199.58884613588452,1755.8616212808993,156,44
Cover_Type2,1821,50,60,237.09185990900733,201.97999607771635,57.428929357323796,219,64
Cover_Type3,1920,235,4,909.7740625394508,120.7957811653614,927.0343999825418,212,243
Cover_Type4,1697,247,3,951.123454444576,0.8180242031812668,4155.444809205364,131,168
Cover_Type5,2814,268,70,847.4496788100805,-46.11592274159193,6342.272086916957,158,186
Cover_Type6,1491,347,36,584.3896915907972,-68.55536978691816,653.0915273928549,247,226
Cover_Type7,2091,284,25,469.325776897138,127.26480942219496,1449.1096735913306,104,9
Cover_Type1,2524,165,13,739.8508604376111,101.78003590553999,6261.360837423243,192,200
Cover_Type2,2089,242,28,701.7159954288509,52.90101757273078,6399.880556378048,115,92
Cover_Type3,1675,233,46,310.78546471102163,-21.22697765007615,6112.920982986921,45,103
Cover_Type4,2638,345,26,629.4166951931547,297.69597044214606,2968.1865063442383,143,149
Cover_Type5,2017,11,42,845.8212119778618,-78.37321497499943,1009.9475710089318,23,161
Cover_Type6,2303,45,54,776.517717145849,98.18452401086688,4841.359480819432,245,214
Cover_Type7,2228,106,58,32.89212880958803,152.64470241963863,1269.3793251446914,145,43
Cover_Type1,2437,101,17,566.347337651765,49.98425608500838,5375.539593470981,219,196
Cover_Type2,1968,237,27,53.28132373956032,31.976927630603313,2333.139205528656,32,148
Cover_Type3,1568,266,51,551.2280208906159,243.95421063527465,357.0002704290673,46,170
Cover_Type4,1081,182,25,974.8777010152116,144.38174162060022,5578.002361845691,232,74
Cover_Type5,2319,49,61,819.1034636530094,141.94206735119224,5243.765980883269,29,133
Cover_Type6,1521,141,40,546.8333927080967,33.327038772404194,5073.6109028074425,176,51
Cover_Type7,1567,58,51,627.7652139703277,216.441323235631,4412.745065621566,67,181
Cover_Type1,2196,105,74,746.0074705511797,226.55467838048935,1262.8542519768234,255,165
Cover_Type2,2325,159,52,359.70740568381734,227.99472017213702,1121.8328139008954,3,38
Cover_Type3,1794,190,33,373.8841098060366,84.59353931248188,4968.171224163845,129,148
Cover_Type4,2313,147,87,561.33678138908,3.60188577324152,2076.571320597548,138,67
Cover_Type5,1761,17,75,816.3660032446496,249.93495969101787,1407.1646959318314,3,40
Cover_Type6,1297,84,87,438.1143481459003,-81.44670156762004,6065.412268017884,82,84
Cover_Type7,2748,296,67,917.9494546647184,64.30627973750234,6318.946398225147,101,217
Cover_Type1,1185,16,56,980.2179395572748,14.828721527010202,3889.891774315387,157,69
Cover_Type2,2752,346,5,590.5010714314412,113.72421886771917,6449.659329137299,184,250
Cover_Type3,1434,344,63,197.59579202649184,188.34517383947968,6925.681852190755,68,123
Cover_Type4,2566,73,28,67.23941964423284,289.8478043265641,1154.5984932407737,55,20
Cover_Type5,2666,350,33,713.0893727918155,86.83043252676725,4893.421597348293,105,131
Cover_Type6,2315,360,32,281.7876363173127,-3.9796441793441772,5120.537076548906,231,236
Cover_Type7,1018,246,29,137.77761623822153,166.53762627393007,6057.936505048769,208,202
Cover_Type1,1501,38,30,26.65911659458652,154.17382335290313,2643.4563601545524,245,225
Cover_Type2,2662,65,23,245.2097587394528,-21.224193181842566,1849.213064689422,83,200
Cover_Type3,2899,149,59,707.4993267571554,-2.871119137853384,4449.238445634488,52,181
Cover_Type4,2121,152,5,77.70106033235788,192.3989930190146,904.539973939769,41,255
Cover_Type5,2096,113,72,88.78091739793308,242.24696392193437,5204.187480102526,181,208
Cover_Type6,2852,268,52,642.1957672047429,94.37649669125676,4830.529619960813,69,206
Cover_Type7,1692,10,13,818.3737489553168,212.30805460363626,5636.556655177148,171,224
Cover_Type1,2807,164,23,794.7339698160067,83.42364300042391,5451.040524251526,232,143
Cover_Type2,1099,160,1,602.5619867632631,113.73578561469913,1362.8666756649036,229,95
Cover_Type3,1353,292,88,994.7180279078893,205.76872564852238,1030.8906923325267,217,138
Cover_Type4,2649,153,27,981.4562714733183,7.490325439721346,5123.651565637672,246,159
Cover_Type5,2785,251,22,380.0086004876066,188.05150212720037,4891.594283862505,101,153
Cover_Type6,1276,358,49,224.97810277342796,209.29233245551586,745.8834017866757,184,96
Cover_Type7,2723,325,77,968.9232749224175,269.20471880584955,4896.228897254681,136,27
Cover_Type1,1849,97,56,425.2496173377149,-60.80870879814029,1819.0002179294825,81,216
Cover_Type2,2235,30,24,685.7716349193361,197.40864923223853,4466.969025939936,32,252
Cover_Type3,2586,304,80,964.2253622189164,252.93943276628852,4684.832168970257,210,68
Cover_Type4,1365,226,44,522.4436830973718,135.58973278850317,3061.8709612863604,108,81
Cover_Type5,2095,236,22,989.4343669230584,40.54863145574927,5828.693675413961,246,217
Cover_Type6,2247,311,48,887.0309026127215,-24.53452395275235,6610.530312125571,145,156
Cover_Type7,1919,190,29,479.89574094535783,-7.860636990517378,1997.971150353551,246,7
Cover_Type1,1270,70,48,238.9593619313091,15.733505319803953,6665.9016397167,56,155
Cover_Type2,2735,187,66,931.8261638968252,-75.90372590348125,2810.8837173155043,57,24
Cover_Type3,1998,332,63,586.0968046281487,86.34493127465248,5507.475805718219,93,88
Cover_Type4,1986,39,16,64.53023173264228,198.66963364183903,5857.842838808894,82,199
Cover_Type5,2331,29,60,801.7057254780084,294.02739740908146,6639.5439578788355,24,54
