category,sepal_length_cm,sepal_width_cm,petal_length_cm,petal_width_cm,species_label,extra_feature1,extra_feature2,extra_feature3
Versicolor,7.15656897155568,2.109498196840286,1.5662260971497743,2.198834200203419,2,7.0169616744387895,1.2797925232443959,6.229417200898752
Virginica,7.424622594565154,3.175612618587911,2.936234454275109,2.2068610878661277,2,9.120802476769313,4.354469309793785,5.663509609410539
Setosa,5.8087420704774555,3.655115373805166,2.153062860388309,0.1296322751790285,2,4.408481315243989,4.84281195118092,7.150075797690079
Versicolor,6.53921405300498,3.7622037293389443,5.208449688134715,1.4587708620354534,1,9.345108412439004,4.244119813200086,1.2278701262548566
Virginica,4.494345215894282,3.2685594551265242,6.5548631543060765,1.3593384809792042,2,9.988620675867423,9.304382760776207,7.558588097337633
Setosa,7.312382623832673,2.7849701784551146,5.618299495871179,2.1179142290726305,1,9.436898992396891,1.7616657016333193,2.5960935710463673
Versicolor,5.6700156578794125,3.4977128049358726,3.397601654753089,2.013406328484416,1,8.229951914167032,8.033625293057412,6.855154144577682
Virginica,5.15452410588041,2.503128920122981,1.1258780313190073,1.3670660838484765,1,7.517494672909379,5.463992764707655,5.330908916890621
Setosa,6.179775519482791,3.3333757830783726,6.121171755436809,2.2010467454791067,2,8.216796045657247,2.019463320961222,5.845604559406638
Versicolor,7.024846810847521,2.654998623766005,4.057350699254312,1.845851977914572,2,8.6825725606177,8.149025378748775,1.875678714364767
Virginica,6.434218191541731,3.243842162564397,3.4107764990301805,1.3819964673370124,1,1.299432074651122,6.236998737091199,2.452039855066687
Setosa,6.870188710372895,3.419128966890276,5.395894766552374,1.3956261772662402,1,3.5777303834911436,9.246524543035775,4.664330450119451
Versicolor,6.68779152110219,2.8766589097678663,5.32952286710497,1.3243556268513204,2,7.054097788641229,2.378686517942697,3.3014908966142684
Virginica,5.20701243346557,2.676765808276832,3.6902716647833587,0.5813356684520841,1,4.548271861160174,8.572071906877682,5.891039239708334
Setosa,5.426012764405459,2.927349575608969,6.041829715110362,0.8745516035705805,1,8.520424214191735,6.147637031506747,7.4427338528912514
Versicolor,5.817884143535048,2.963627574034035,4.685458901780658,1.1850551865994932,1,5.456295451382175,8.634060120908543,6.528584681916982
Virginica,5.311876478604972,3.876856047846377,5.254580087098293,1.473194389604032,1,3.9344764053821564,5.3429329476784915,5.732250123284757
Setosa,5.58026390504092,3.5496173871681096,5.8938613276463006,1.5681025395169854,1,3.28139950404875,3.778514297446236,1.5665966363158077
Versicolor,7.745716827083379,2.7300793716683986,2.9955247626407076,1.6123995661735535,1,2.049709271872416,1.658153849421069,6.190921676112339
Virginica,5.86607263525948,3.684435946121812,2.386439075600356,0.8765598824247718,1,5.159440325805917,2.2134096471127123,2.086906605400145
Setosa,7.487935723457486,3.0255120821297172,2.9984159975778315,0.6209632351994514,2,7.1930675932671875,8.228931683581322,5.744334945920855
Versicolor,6.943033175449818,2.0072419553995133,1.8399587391642855,1.883763494156301,1,1.0148554795887321,3.772142969770357,3.24688801728189
Virginica,5.654909725766629,4.113766939006746,1.2120897652581335,2.3702502159401773,2,4.416582720121369,4.721498967148364,2.079023094382137
Setosa,4.38425641618669,2.653719173744321,2.168511667149142,2.1107828013598917,1,5.969503656029701,4.819337104912847,7.029095669509843
Versicolor,5.400773639418185,2.2309837473556398,2.273514099069871,1.3487837795168163,1,5.322372061666101,3.643985510105267,4.298612969228998
Virginica,4.329295463208109,2.19244742449373,4.4621072365436705,2.2832643441855907,1,7.736871395725757,7.790869935648516,7.391900872811675
Setosa,6.961644046474248,3.651212682016194,3.9143832667963583,1.7332273803651332,1,4.544249237049371,4.2805146193131804,9.200967715354636
Versicolor,5.80800573034212,2.509875116124749,5.142783440928906,1.9865639105439186,2,8.727753625484183,3.5245238894131035,4.0528398018796
Virginica,6.930182012170553,3.0467145778238773,4.379906089394353,1.9694293351843952,1,9.311269043246284,2.3278458768036216,5.141131676035002
Setosa,6.276937978621572,4.269470098800958,1.594319874700159,1.6216564511880278,1,8.623485442716628,2.096414757659659,9.280583046609536
Versicolor,6.09025747673586,3.6390410801395774,2.3451206296449527,1.699762317351997,1,2.0098861164879054,1.2143848384730518,9.190386272966862
Virginica,5.875560445059091,3.5038549803197387,1.8450657177716494,2.4841383026912807,1,5.9183741577435285,6.522875013295561,6.873373728245497
Setosa,5.317500478308648,2.209924423508346,4.078171629481949,0.266100743599236,1,3.2834493403788656,2.559747086605057,5.580536793684587
Versicolor,4.888560893479735,3.124731367826462,3.735956870671362,1.585330411605537,1,8.829000588972121,4.487845815951005,1.2878589106258005
Virginica,7.260565751232207,2.8105386007577184,3.5033555284840987,0.21373585239052773,1,3.0046283593401313,5.416331911692396,1.0613761716522276
Setosa,7.501303557306528,3.2687856832519175,2.8516873283777384,0.654510498419404,1,2.0896928254514933,9.319746236084029,3.471022394252941
Versicolor,6.56900748424232,3.419824283756316,2.690274006454274,1.4460584184154868,2,5.635440855752677,2.294717542361468,2.524421025533229
Virginica,5.046936217136681,3.210671382583678,6.191186740994453,0.1712973764166236,2,7.903478258755058,2.5081996771041304,8.065002216259018
Setosa,4.860778620280326,2.791166939586401,3.0577133489074186,1.2980289809405805,2,4.110726350452751,3.1634507519192994,7.21305552800186
Versicolor,5.532254486810416,3.1077661722898484,3.911448444332928,1.6034536631777883,1,5.250668128021061,8.823197654914111,9.948495193617418
Virginica,5.107342004962265,2.5330210756510496,2.7009757455904038,0.36025271061807873,2,8.126862706849352,2.9603631997015327,6.932776018278673
Setosa,6.854334073141217,3.909494720026851,5.573133221943863,0.35557285100221636,2,6.592020425479859,1.3959521770011634,9.793913511792198
Versicolor,7.709618301969022,2.509412190876901,4.853074158611708,1.0580335667356848,1,3.723357845796272,1.7920174887403846,9.682801257818937
Virginica,5.567543907649815,4.3881825732067234,2.04489740957506,1.4693884059786797,1,3.50961451837793,9.027167932596058,9.663223449606448
Setosa,4.7284947647713125,4.045372816361487,6.11948115148116,1.927893403545022,1,2.0645903162658215,4.739719988312572,7.495487837353721
Versicolor,7.570823335461318,4.116683407686651,3.442189759993926,1.9727020436897873,1,2.4106681786943227,7.007574565242976,3.0590479013044387
Virginica,6.575760270655156,4.299889742583037,5.835634256829508,2.380633728764951,1,5.867256907513365,9.819984147557989,8.037964723771438
Setosa,5.137106713093817,3.7046408712863927,5.402180317253806,2.3389226784929633,1,8.714040569961071,8.35578023782,5.535258926218376
Versicolor,5.042971250042319,2.819386573508382,2.6512662804685534,2.1459799505770207,2,8.987981707556173,5.5106662882026285,5.492530999239534
Virginica,5.129177560098469,2.6478440267965198,4.119277922459878,0.9801172561943531,2,4.743060342269018,3.5097997500561178,5.448529586661607
Setosa,4.981718668714166,2.2200570732355116,6.540002357424237,1.8909450059756636,1,2.7109603413846344,2.7396525577642024,6.725405483273789
Versicolor,6.813536357227713,3.220910216495395,3.1635181402321906,1.902859890833497,1,9.431679922854528,8.120114644058049,8.987001850502566
Virginica,6.485662367008627,2.5053379835560916,2.323321533785202,2.3531563894823195,2,2.6012902231886983,1.813479240750894,1.143185937544331
Setosa,7.438628752250224,2.625441387295723,1.8179626807104796,0.31883977837860583,2,2.843657580204308,9.740728781325743,2.682064918335527
Versicolor,4.8002478465437886,3.2062281714752316,3.181624393165112,2.4456377822905777,1,5.992707932367921,4.885776011040434,5.382654030341655
Virginica,5.092913392651826,2.0510520219802855,3.6559966594912114,1.6348644452169538,2,7.822681077057496,8.258899877080694,6.412752882111818
Setosa,5.25179988918826,4.32263665702194,3.3418349507497624,2.0850941574200985,1,8.705263474723324,3.767343580024317,7.63871926558204
Versicolor,6.402629119437188,3.8204872393980622,3.069351454707794,1.0607953272759914,2,9.99950808705762,3.983241477748379,6.076382839353755
Virginica,5.655917481984943,3.274423455260694,6.218591262795963,0.7193401396274566,1,8.93506033020094,1.6408377783372998,7.899611230008304
Setosa,6.605495141725987,4.383415204845369,2.669669965724461,2.0680028131231665,1,5.449549144599587,7.473926307167858,6.676827023504302
Versicolor,7.018272458389402,2.467633305862546,2.8328814619919287,1.8901522947475315,1,4.074063474312425,8.158660464454442,8.001937774242833
Virginica,4.48458387106657,3.888967916369438,2.284624787559733,0.5670075699687004,2,2.315584868658334,4.85747091495432,4.062213973607868
Setosa,6.20751627208665,3.262002386711538,4.996944642742164,0.7621425868943333,1,3.7913203828502446,4.102993925334886,3.3872931494843215
Versicolor,7.797274822089822,3.7110021350905305,1.6637953172903508,0.21743474043905736,1,6.380207094131038,9.271129638655111,6.788061531726271
Virginica,5.6731966127641495,3.5789717206731444,1.6314093360444533,1.7184229215607048,1,7.932573101948947,2.3858642978593707,6.1693517179228365
Setosa,4.643546013440937,3.721627639606595,2.5755626625381414,2.115593488514423,1,4.800523451762274,8.066608448745683,8.168295805808157
Versicolor,5.876579098589718,2.575788469798863,5.19058089312166,1.3188832197338343,2,4.357185882516205,1.2262758924625814,2.294165524886921
Virginica,4.509020530246198,3.3298970937728885,6.1101100105326625,0.7051016403362155,1,6.178748568985611,3.9876697859726846,7.12959713395685
Setosa,6.688070604950189,4.129881029948592,1.0690005404874683,2.211016491241753,2,1.3127482365816832,3.1674257102422416,6.95171147515066
Versicolor,7.204331798385828,2.735835736989975,6.38859771785792,0.12717147301882506,2,8.23247955669649,4.8064341163262725,5.568072415422648
Virginica,4.935021494422108,4.01840909216553,3.064347108034417,0.14490977954119444,2,4.373597965342924,3.8637680867686868,3.411661410238594
Setosa,5.334102198760957,4.053687696717679,6.380986760184169,2.2564240116626024,1,2.368814069312066,7.181071602040902,2.5521788231562823
Versicolor,4.670496101118624,3.596294585429132,5.642867662082427,1.608600383065641,2,2.270970376441255,8.959358331747353,1.0945973419584334
Virginica,4.436459335777909,2.9218908382579687,3.0457148211076857,0.23616870250552893,2,7.9806951796635985,2.9790237720590085,6.4485939797014
Setosa,6.933810693956912,2.043575540371239,5.676415562047623,1.3407483886927367,1,2.405282520921901,1.330108209978789,1.9302997321356088
Versicolor,7.279805875197053,3.0460314135998487,3.840467275935225,0.41757472865283485,1,4.3923637410625815,5.447971733286977,5.8458490134216845
Virginica,7.559571070503443,2.1392181511968373,1.8915941685205326,1.6365727446973324,2,6.809833585983142,8.748892477247864,4.352697473950684
Setosa,7.258390754647554,4.153761400654912,2.132626365823671,1.2166780073195695,2,1.239769863896072,8.247787015745416,9.612912624375895
Versicolor,5.029959828127176,3.277864966914058,4.246431419858709,0.7643058761954307,1,8.93579611252062,3.38340596226044,7.015364328864962
Virginica,6.292141061183065,4.1723682427778845,2.3039795078570027,2.287582795135677,2,6.878800668986514,9.041595082264394,2.468841788591817
Setosa,6.412507922388613,3.778835634700954,1.671598040848039,2.24434475209564,2,6.37078795558773,1.7912574051879346,2.700532227056101
Versicolor,6.2839743658900264,3.8316534325480465,5.672076498670504,1.0733491713181138,1,9.230455357581377,7.352302436251193,6.840054711792618
Virginica,7.729549573361874,2.8971470845863223,5.017529617878608,2.422884843498468,1,4.493558210786432,7.674263687804341,4.166139313485473
Setosa,5.327711927145719,2.211425829678774,6.821743021206931,1.8320660762488843,1,5.3717939022462815,6.223090988816693,9.780747415265068
Versicolor,6.211837431509048,2.6903931919485333,4.893217582115904,2.1611062923446296,1,2.194553508190438,3.870338268810883,5.269454162800685
Virginica,6.181793082971126,3.943431545607746,6.2500223612645645,2.2271675838157536,1,2.0940701423678547,4.585818984080106,5.771107457112521
Setosa,7.753935897536576,2.611900863610208,5.588502051844262,0.9450301172211766,2,1.5327305812388659,2.405290129594505,6.6540051233023405
Versicolor,6.380598530825228,3.5414577184244993,6.152439856063575,2.376999223232269,1,2.93609913229011,7.532186868833378,4.158607111079618
Virginica,7.793790230248124,4.226394989341498,5.727321776072495,1.421244034357369,2,6.251357523957267,2.207077171653509,8.028315810021013
Setosa,6.609328170958907,2.1907678961753847,6.894369197683409,1.9541294030845164,1,2.7106728022918105,5.1549585997127,8.180897888261825
Versicolor,5.841626187693327,4.1378336897119885,2.145966506144032,2.3680914472788572,1,8.33618518174626,8.649209078168496,6.9359528014902025
Virginica,7.398455276060849,3.3806503858417276,4.631808043178172,0.5727514563128352,1,7.996603740612045,7.998823777772486,7.66640240768902
Setosa,6.749329781159759,2.526483563892543,2.3772020573029295,0.5543740822002291,1,8.890730994520709,2.1716012798715383,9.027044442016631
Versicolor,4.901631227601319,2.317251560464501,6.625167329981924,1.9817314421758057,1,8.87614351999946,1.685857439180836,9.91283976775594
Virginica,6.55451597077772,4.251765310950578,3.651250582304783,0.5848860085010529,2,3.1822248299140483,7.767882545245811,2.4281711536459625
Setosa,5.017869685497135,2.41078731007874,6.554483532090671,2.437323424965143,1,3.364144114078954,9.58175950217992,4.648515028879046
Versicolor,5.648080833349377,2.442229643277824,2.644654893432744,0.8178166920319199,2,8.453222397714853,9.141543659614399,3.52220636443235
Virginica,4.387249927408993,3.746533298119903,3.628512112749741,0.7128569822758436,1,6.042435714509338,7.380831220187247,1.9124985227826983
Setosa,7.683785728178918,2.857237779721618,2.9942696973914282,0.7353843059390783,2,9.186460264958441,6.037611811887473,8.28093901858665
Versicolor,7.845111268851906,2.949683458916843,1.9817610384430737,2.2542226104065777,1,9.900734834838659,4.187414524145424,8.926734862383455
Virginica,7.518215023446828,3.2263539128005507,3.995223396527581,1.4547404512763025,1,8.064266635105014,3.566152079263702,2.460179519141093
Setosa,5.879385776352137,3.3115467613562943,6.782831586152316,0.5119916711002588,2,9.750341726234183,9.798249518498778,2.660664002178237
Versicolor,5.2668474648147825,4.1520839454606175,2.8725116076879207,2.0089858446270226,2,9.208695689681917,8.035114612663165,5.473081004573032
Virginica,7.27633923990652,4.088588692061603,5.45090077824425,1.2159927744418384,1,7.745161508675665,2.95274487324059,1.5826773217413574
Setosa,6.573372773546726,3.31537687368691,3.0384860421065243,0.39239013716578486,2,1.9652695686090738,9.97762121539563,4.4494930119253695
Versicolor,5.842788819689304,4.307488712854684,1.8198622712632642,2.040291355550289,2,7.287147939438,8.030968372244388,5.0568702013697475
Virginica,6.897600742336363,2.3830633919686077,6.405822270549834,0.3562175305560231,1,9.137229355750605,9.524315482471138,8.429997686296701
Setosa,5.422470910754055,3.5140222148969773,4.90596283855848,1.4418442400172353,1,5.484149986645207,1.6065462557598948,1.7951038836035877
Versicolor,7.3781819400377575,3.4887915397062903,2.1569769666763023,0.4496211506426334,2,6.6982196709141135,6.837909665424377,5.504691642476246
Virginica,6.222128018923104,2.3066425615921617,4.511599497590215,0.6023827139288187,2,4.751371219288558,7.637963416986167,3.6003313325345516
Setosa,6.423825307190418,3.985872830078006,4.612506024911999,1.9467348149046302,2,3.980145106324926,9.536047186003998,3.980105717666447
Versicolor,7.899469944369049,2.8158333556726576,3.0338877558941024,1.233284268528223,1,6.543823109706864,9.935919719515368,3.119212563149631
Virginica,5.608415331505239,3.56654717028141,2.8073201444465665,0.7279461905360222,1,8.797459156252444,2.2537956892047077,5.795748184202239
Setosa,6.220362190809101,2.085869955457747,5.405867789010517,1.1702309308573604,1,4.215056944871321,5.196324750315398,3.949349189409986
Versicolor,7.35758452527225,4.100747289136052,3.565702444757335,1.0851120671257377,1,5.714557880768552,7.908450041199103,6.644869957352057
Virginica,4.804732830263674,2.7518615514039997,3.314121428690851,0.38538390547037127,1,6.481765717733651,8.192005837801844,1.2452268286142498
Setosa,6.6006884077563885,2.1664490764960647,2.715154897025786,0.650934101268649,1,7.567713307682425,7.496501655783504,5.676858488004655
Versicolor,6.585267482884229,3.05754550434649,2.6000024660257623,2.1755646612495183,1,4.7187230254057795,2.3813687667716295,4.482310958206654
Virginica,5.443152531795204,2.6749620428308845,3.649858412100002,0.30076012052595613,1,6.685607406543568,5.204406447242945,2.76895745145157
Setosa,6.273418682347983,3.3792091237381103,3.728047344624065,0.45837557408958673,2,3.913410476176068,8.87430754583329,6.659690469736233
Versicolor,6.149314225744456,2.7961382810026407,4.159902230533771,0.7419997420161962,1,2.1619601822458208,7.973689679289237,8.57637109188363
Virginica,4.462968187499791,2.5209613112732767,2.748630272457376,2.4230125384405254,1,7.462008969625458,5.082253638422117,7.815566978650168
Setosa,6.840509775094688,2.0921994440257548,1.056185864075087,2.1195736207067966,2,1.1815486657433212,2.2782277446240187,1.2837577459868044
Versicolor,7.77848417935893,4.072984614223242,3.963099439092912,1.5430547758936883,2,6.942228776635602,6.643926435848698,7.891212227754295
Virginica,6.868796581868082,3.7588614739477637,5.745172759681009,1.3423272408545017,1,5.555905282497406,2.247894374653697,8.794168609660119
Setosa,5.50891530206427,2.4710956789553165,4.652766214357689,1.0539562843739987,2,7.065626084338874,4.539277785690501,9.017891175346449
Versicolor,6.403023968264461,3.34200557153672,5.280844896053895,0.6161459660157561,1,6.924698252463713,9.59794235881418,8.21674445294775
Virginica,7.079694173950703,2.579841661453247,5.007233490003273,0.5783154737204314,2,3.6668991774786264,2.254966879962012,2.1572901064064354
Setosa,6.379540190659464,3.713816630095244,3.274866659101099,0.7262285005301237,2,5.322674491209909,2.5561515246517956,5.160610359860584
Versicolor,6.682631769869477,2.2074675826355814,6.385351603804157,2.3355754716321826,1,1.5157544340472668,2.304768544388935,7.2942413366399705
Virginica,6.2394098562188445,3.769857622869313,1.8173944864654914,1.551137537881732,1,3.440566554199904,6.5680542949121445,6.051923762774095
Setosa,6.736242412496358,3.6096287131309515,3.487048669741489,0.9333300532773137,1,6.819469449110329,1.9407463306561112,5.847467286512256
Versicolor,7.120092936418951,2.362604682892561,1.8162932770792395,1.9532746786251665,2,1.958320532925427,3.876377312699333,5.88660065527074
Virginica,4.88914429154247,2.2311355140060187,3.3251635365420955,1.250579483062029,2,6.394928647670895,4.458927600411698,5.652471114415675
Setosa,5.283124451059848,2.332888001948595,3.119827306130901,0.32011600136756896,2,3.0537658270914108,3.360207161400467,1.0926620590034872
Versicolor,6.906627665646374,2.706834108941257,2.3959754837444054,1.9166052509099245,2,9.826268800068647,5.941288851900026,1.291943326126784
Virginica,5.178549294918776,2.6977407794445756,5.624369192845188,2.3367547668516635,1,3.684738304466009,9.360948608489707,5.407489196630195
Setosa,7.482425107434392,3.4017269473522904,6.326161278877407,1.8923964453861117,1,9.34020513528958,5.4683800812345,9.853512294590473
Versicolor,7.471582591813058,2.639148525893688,6.613288201508112,2.0324603401124475,1,9.468823633156717,4.663646629313007,6.140789085766301
Virginica,7.5203813447617,3.870670415647328,2.313773939595558,2.371998574770987,2,1.6671143784187734,8.326606801711023,2.982665214454755
Setosa,7.394893519580364,4.162360143102706,2.7251249838853253,2.122912503220141,1,4.2692121614236385,9.8553789423313,9.155362281017005
Versicolor,4.576231591124087,3.17163385655731,2.6896619801642374,1.1616191841661931,1,3.92685629776679,5.766906256554648,1.162145771086216
Virginica,4.389126135967672,4.015153902955353,3.1923314759973436,0.5567567041143775,2,4.241503024939448,3.661827973090112,3.0791864902712405
Setosa,5.672492685448378,3.474823707155884,6.121269506611862,1.3346034109592437,2,5.368810533545911,4.391841917298734,2.5215666082222015
Versicolor,4.482238996773958,3.8261504443362355,1.1316903105005622,2.318240357004106,2,9.785364521667361,2.3486849979963154,7.7033624809701
Virginica,7.525011120829731,3.0745517170056704,1.5424325223546476,0.6297730691730976,1,6.544695858610794,3.8709938740357757,5.23655336140655
Setosa,4.848186021111905,3.893189936876297,3.2036057324148715,0.6018935522064566,2,3.4914475101977587,1.9523283229209483,9.797354656038806
Versicolor,5.302791005186736,3.518784974329174,4.829630203032867,1.9764632143080234,1,8.673577982233837,5.26940750493668,6.205003346782178
Virginica,4.669675366953015,3.6824928438290954,1.0303339579841122,2.267182788439095,1,7.855875276494771,8.628908353857696,2.5697269367519766
Setosa,7.025003036111594,2.6518312668427826,3.8412166352150963,1.0454236438497901,1,8.689798848703504,6.703400630038232,1.1102596048731357
Versicolor,6.794984307046979,3.1210991868749263,2.3205461924895645,2.292815317772329,2,3.423639177111909,6.937195575796068,2.7617422086186707
Virginica,6.544439585413784,4.317878142744303,5.825702541554347,2.2493104888126254,2,6.298084758687764,7.133921596687287,9.942608166020364
Setosa,5.961748459096998,2.1284176755696533,1.235960860736668,1.226899049244821,2,7.231344463536516,4.9574266273994,2.342441041721031
Versicolor,6.257214432582259,3.659599210880697,5.585764344455675,1.2068921755999327,1,9.386020844336599,7.816910692024976,6.166512545198202
Virginica,5.719943210110069,3.251820196025074,2.658037248952314,0.41270446460694077,2,7.313623569905758,4.05570449330844,9.06899651279673
Setosa,5.788841939531267,2.143786995857954,1.1214588276110589,1.5243731303140522,2,7.173716894816607,3.4804671248421073,4.608688501873985
